,ID,Field,StarID,Type,Subtype,RA,DECL,ID_OGLE_II,ID_MACHO,ID_ASAS,ID_GCVS,ID_OTHER,I,V,P_1,dP_1,T0_1,A_1,R21_1,phi21_1,R31_1,phi31_1,P_2,dP_2,T0_2,A_2,R21_2,phi21_2,R31_2,phi31_2,P_3,dP_3,T0_3,A_3,R21_3,phi21_3,R31_3,phi31_3,Remarks
1947,OGLE-BLG-LPV-068060,BLG194.5,13447.0,LPV,OSARG,17.848425,-29.225440000000003,-99.99,-99.99,-99.99,-99.99,      ,15.556,-99.99,15.419,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,365.6,-99.99,-99.99,0.037000000000000005,-99.99,-99.99,-99.99,-99.99,19.976,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,
1948,OGLE-BLG-LPV-068061,BLG194.5,48045.0,LPV,OSARG,17.848425,-29.150470000000002,-99.99,-99.99,-99.99,-99.99,      ,15.045,-99.99,20.486,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,19.164,-99.99,-99.99,0.013000000000000001,-99.99,-99.99,-99.99,-99.99,42.731,-99.99,-99.99,0.013000000000000001,-99.99,-99.99,-99.99,-99.99,
1949,OGLE-BLG-LPV-068069,BLG194.7,28302.0,LPV,OSARG,17.848433,-29.544829999999997,-99.99,-99.99,-99.99,-99.99,      ,15.739,-99.99,26.419,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,17.711,-99.99,-99.99,0.021,-99.99,-99.99,-99.99,-99.99,19.722,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,
1950,OGLE-BLG-LPV-068071,BLG194.7,28246.0,LPV,OSARG,17.848436,-29.527690000000003,-99.99,-99.99,-99.99,-99.99,      ,15.302999999999999,21.037,11.87,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,349.5,-99.99,-99.99,0.017,-99.99,-99.99,-99.99,-99.99,29.052,-99.99,-99.99,0.012,-99.99,-99.99,-99.99,-99.99,
1951,OGLE-BLG-LPV-068072,BLG194.8,152363.0,LPV,OSARG,17.848439000000003,-29.58625,-99.99,-99.99,-99.99,-99.99,      ,15.557,-99.99,44.865,-99.99,-99.99,0.051,-99.99,-99.99,-99.99,-99.99,230.7,-99.99,-99.99,0.092,-99.99,-99.99,-99.99,-99.99,264.7,-99.99,-99.99,0.073,-99.99,-99.99,-99.99,-99.99,
1952,OGLE-BLG-LPV-068086,BLG194.7,58944.0,LPV,OSARG,17.848461,-29.51972,-99.99,-99.99,-99.99,-99.99,      ,15.197000000000001,-99.99,41.163999999999994,-99.99,-99.99,0.024,-99.99,-99.99,-99.99,-99.99,162.55,-99.99,-99.99,0.034,-99.99,-99.99,-99.99,-99.99,124.67,-99.99,-99.99,0.024,-99.99,-99.99,-99.99,-99.99,
1953,OGLE-BLG-LPV-068087,BLG194.5,48046.0,LPV,OSARG,17.848461,-29.14544,-99.99,-99.99,-99.99,-99.99,      ,14.873,20.973000000000003,13.724,-99.99,-99.99,0.005,-99.99,-99.99,-99.99,-99.99,118.18,-99.99,-99.99,0.006,-99.99,-99.99,-99.99,-99.99,52.55,-99.99,-99.99,0.005,-99.99,-99.99,-99.99,-99.99,
1954,OGLE-BLG-LPV-068089,BLG194.6,49472.0,LPV,OSARG,17.848467000000003,-29.34075,-99.99,-99.99,-99.99,-99.99,      ,15.067,-99.99,87.72,-99.99,-99.99,0.083,-99.99,-99.99,-99.99,-99.99,133.78,-99.99,-99.99,0.138,-99.99,-99.99,-99.99,-99.99,163.24,-99.99,-99.99,0.07400000000000001,-99.99,-99.99,-99.99,-99.99,
1955,OGLE-BLG-LPV-068097,BLG194.6,22371.0,LPV,OSARG,17.848481,-29.395059999999997,-99.99,-99.99,-99.99,-99.99,      ,15.433,21.16,15.475,-99.99,-99.99,0.006999999999999999,-99.99,-99.99,-99.99,-99.99,153.28,-99.99,-99.99,0.016,-99.99,-99.99,-99.99,-99.99,11.84,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,
1956,OGLE-BLG-LPV-068099,BLG194.8,152365.0,LPV,OSARG,17.848485999999998,-29.59358,-99.99,-99.99,-99.99,-99.99,      ,15.63,-99.99,28.668000000000003,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,56.97,-99.99,-99.99,0.025,-99.99,-99.99,-99.99,-99.99,156.81,-99.99,-99.99,0.031,-99.99,-99.99,-99.99,-99.99,
1957,OGLE-BLG-LPV-068119,BLG194.6,73914.0,LPV,OSARG,17.848514,-29.32194,-99.99,-99.99,-99.99,-99.99,      ,14.616,20.903000000000002,21.16,-99.99,-99.99,0.027000000000000003,-99.99,-99.99,-99.99,-99.99,28.046999999999997,-99.99,-99.99,0.012,-99.99,-99.99,-99.99,-99.99,39.89,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,
1958,OGLE-BLG-LPV-068120,BLG194.8,112462.0,LPV,OSARG,17.848517,-29.615609999999997,-99.99,-99.99,-99.99,-99.99,      ,15.158,20.426,14.538,-99.99,-99.99,0.005,-99.99,-99.99,-99.99,-99.99,69.07,-99.99,-99.99,0.008,-99.99,-99.99,-99.99,-99.99,13.8,-99.99,-99.99,0.006999999999999999,-99.99,-99.99,-99.99,-99.99,
1959,OGLE-BLG-LPV-068123,BLG194.7,116407.0,LPV,OSARG,17.848519,-29.42708,-99.99,-99.99,-99.99,-99.99,      ,15.081,19.771,12.196,-99.99,-99.99,0.003,-99.99,-99.99,-99.99,-99.99,52.56,-99.99,-99.99,0.005,-99.99,-99.99,-99.99,-99.99,11.537,-99.99,-99.99,0.004,-99.99,-99.99,-99.99,-99.99,
1960,OGLE-BLG-LPV-068124,BLG194.6,22372.0,LPV,OSARG,17.848519,-29.389470000000003,-99.99,-99.99,-99.99,-99.99,      ,14.935,-99.99,31.698,-99.99,-99.99,0.046,-99.99,-99.99,-99.99,-99.99,30.783,-99.99,-99.99,0.026000000000000002,-99.99,-99.99,-99.99,-99.99,61.04,-99.99,-99.99,0.022000000000000002,-99.99,-99.99,-99.99,-99.99,
1961,OGLE-BLG-LPV-068129,BLG194.5,13534.0,LPV,SRV,17.848525,-29.246190000000002,-99.99,-99.99,-99.99,-99.99,      ,16.595,-99.99,83.32,-99.99,-99.99,0.19,-99.99,-99.99,-99.99,-99.99,215.5,-99.99,-99.99,0.265,-99.99,-99.99,-99.99,-99.99,261.4,-99.99,-99.99,0.18899999999999997,-99.99,-99.99,-99.99,-99.99,
1962,OGLE-BLG-LPV-068134,BLG194.7,58945.0,LPV,OSARG,17.848533,-29.50889,-99.99,-99.99,-99.99,-99.99,      ,15.402000000000001,20.666999999999998,21.736,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,363.6,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,149.57,-99.99,-99.99,0.012,-99.99,-99.99,-99.99,-99.99,
1963,OGLE-BLG-LPV-068135,BLG194.5,64794.0,LPV,OSARG,17.848533,-29.14064,-99.99,-99.99,-99.99,-99.99,      ,16.451,-99.99,52.25,-99.99,-99.99,0.049,-99.99,-99.99,-99.99,-99.99,51.65,-99.99,-99.99,0.07,-99.99,-99.99,-99.99,-99.99,52.78,-99.99,-99.99,0.044000000000000004,-99.99,-99.99,-99.99,-99.99,
1964,OGLE-BLG-LPV-068137,BLG194.7,59001.0,LPV,OSARG,17.848536,-29.488670000000003,-99.99,-99.99,-99.99,-99.99,      ,15.732999999999999,-99.99,25.184,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,462.1,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,333.0,-99.99,-99.99,0.016,-99.99,-99.99,-99.99,-99.99,
1965,OGLE-BLG-LPV-068138,BLG194.7,87532.0,LPV,OSARG,17.848536,-29.476,-99.99,-99.99,-99.99,-99.99,      ,15.254000000000001,20.61,34.383,-99.99,-99.99,0.012,-99.99,-99.99,-99.99,-99.99,736.4,-99.99,-99.99,0.027000000000000003,-99.99,-99.99,-99.99,-99.99,76.4,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,
1966,OGLE-BLG-LPV-068151,BLG194.8,152369.0,LPV,OSARG,17.848561,-29.57408,-99.99,-99.99,-99.99,-99.99,      ,15.782,-99.99,48.956,-99.99,-99.99,0.037000000000000005,-99.99,-99.99,-99.99,-99.99,285.7,-99.99,-99.99,0.068,-99.99,-99.99,-99.99,-99.99,45.792,-99.99,-99.99,0.057,-99.99,-99.99,-99.99,-99.99,
1967,OGLE-BLG-LPV-068152,BLG194.5,48080.0,LPV,OSARG,17.848561,-29.175859999999997,-99.99,-99.99,-99.99,-99.99,      ,15.931,-99.99,60.58,-99.99,-99.99,0.047,-99.99,-99.99,-99.99,-99.99,84.93,-99.99,-99.99,0.068,-99.99,-99.99,-99.99,-99.99,53.77,-99.99,-99.99,0.039,-99.99,-99.99,-99.99,-99.99,
1968,OGLE-BLG-LPV-068163,BLG194.7,58927.0,LPV,SRV,17.848578,-29.515190000000004,-99.99,-99.99,-99.99,-99.99,      ,13.998,19.977999999999998,56.78,-99.99,-99.99,0.10800000000000001,-99.99,-99.99,-99.99,-99.99,60.19,-99.99,-99.99,0.091,-99.99,-99.99,-99.99,-99.99,91.1,-99.99,-99.99,0.095,-99.99,-99.99,-99.99,-99.99,
1969,OGLE-BLG-RRLYR-04399,BLG194.7,59812.0,RRLyr,RRc,17.848581,-29.507279999999998,-99.99,-99.99,-99.99,-99.99,-99.99,17.919,-99.99,0.38529365,1.24e-06,5000.23346,0.20600000000000002,0.0,-99.99,0.0,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
1970,OGLE-BLG-LPV-068177,BLG194.7,28304.0,LPV,OSARG,17.8486,-29.54792,-99.99,-99.99,-99.99,-99.99,      ,15.802999999999999,-99.99,19.775,-99.99,-99.99,0.023,-99.99,-99.99,-99.99,-99.99,19.273,-99.99,-99.99,0.026000000000000002,-99.99,-99.99,-99.99,-99.99,15.404000000000002,-99.99,-99.99,0.02,-99.99,-99.99,-99.99,-99.99,
1971,OGLE-BLG-LPV-068182,BLG194.6,73928.0,LPV,OSARG,17.848606,-29.313809999999997,-99.99,-99.99,-99.99,-99.99,      ,15.181,-99.99,54.39,-99.99,-99.99,0.049,-99.99,-99.99,-99.99,-99.99,364.0,-99.99,-99.99,0.087,-99.99,-99.99,-99.99,-99.99,81.09,-99.99,-99.99,0.052000000000000005,-99.99,-99.99,-99.99,-99.99,
1972,OGLE-BLG-LPV-068187,BLG194.8,112464.0,LPV,OSARG,17.848617,-29.612890000000004,-99.99,-99.99,-99.99,-99.99,      ,14.852,19.054000000000002,223.1,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,48.248999999999995,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,21.791999999999998,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,
1973,OGLE-BLG-LPV-068192,BLG194.7,116392.0,LPV,OSARG,17.848636,-29.442559999999997,-99.99,-99.99,-99.99,-99.99,      ,14.267000000000001,18.820999999999998,535.7,-99.99,-99.99,0.09,-99.99,-99.99,-99.99,-99.99,99.86,-99.99,-99.99,0.061,-99.99,-99.99,-99.99,-99.99,69.16,-99.99,-99.99,0.040999999999999995,-99.99,-99.99,-99.99,-99.99,
1974,OGLE-BLG-LPV-068215,BLG194.7,28247.0,LPV,OSARG,17.848669,-29.53108,-99.99,-99.99,-99.99,-99.99,      ,14.614,19.113,23.647,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,207.1,-99.99,-99.99,0.006999999999999999,-99.99,-99.99,-99.99,-99.99,16.924,-99.99,-99.99,0.005,-99.99,-99.99,-99.99,-99.99,
1975,OGLE-BLG-LPV-068216,BLG194.6,93669.0,LPV,OSARG,17.848672,-29.29158,-99.99,-99.99,-99.99,-99.99,      ,15.152000000000001,20.958000000000002,36.637,-99.99,-99.99,0.016,-99.99,-99.99,-99.99,-99.99,260.6,-99.99,-99.99,0.027000000000000003,-99.99,-99.99,-99.99,-99.99,38.295,-99.99,-99.99,0.017,-99.99,-99.99,-99.99,-99.99,
1976,OGLE-BLG-LPV-068217,BLG194.7,58947.0,LPV,OSARG,17.848675,-29.492890000000003,-99.99,-99.99,-99.99,-99.99,      ,15.517999999999999,21.136999999999997,287.0,-99.99,-99.99,0.067,-99.99,-99.99,-99.99,-99.99,31.249000000000002,-99.99,-99.99,0.048,-99.99,-99.99,-99.99,-99.99,46.266000000000005,-99.99,-99.99,0.034,-99.99,-99.99,-99.99,-99.99,
1977,OGLE-BLG-LPV-068222,BLG194.8,112465.0,LPV,OSARG,17.848685999999997,-29.612579999999998,-99.99,-99.99,-99.99,-99.99,      ,14.585,18.625999999999998,12.484000000000002,-99.99,-99.99,0.004,-99.99,-99.99,-99.99,-99.99,162.05,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,224.1,-99.99,-99.99,0.006,-99.99,-99.99,-99.99,-99.99,
1978,OGLE-BLG-RRLYR-04405,BLG194.7,59835.0,RRLyr,RRab,17.848694000000002,-29.49222,-99.99,-99.99,-99.99,-99.99,-99.99,18.255,-99.99,0.6056246999999999,4.3e-07,5000.14874,0.597,0.521,4.602,0.326,2.866,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
1979,OGLE-BLG-LPV-068249,BLG194.8,112433.0,LPV,SRV,17.848728,-29.60333,-99.99,-99.99,-99.99,-99.99,      ,14.339,-99.99,162.65,-99.99,-99.99,0.21100000000000002,-99.99,-99.99,-99.99,-99.99,89.27,-99.99,-99.99,0.133,-99.99,-99.99,-99.99,-99.99,152.44,-99.99,-99.99,0.08199999999999999,-99.99,-99.99,-99.99,-99.99,
1980,OGLE-BLG-LPV-068254,BLG194.6,49473.0,LPV,OSARG,17.848736,-29.33328,-99.99,-99.99,-99.99,-99.99,      ,15.392000000000001,21.118000000000002,18.097,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,27.46,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,19.180999999999997,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,
1981,OGLE-BLG-LPV-068258,BLG194.7,28224.0,LPV,OSARG,17.848744,-29.53189,-99.99,-99.99,-99.99,-99.99,      ,14.526,-99.99,53.55,-99.99,-99.99,0.049,-99.99,-99.99,-99.99,-99.99,37.092,-99.99,-99.99,0.039,-99.99,-99.99,-99.99,-99.99,175.87,-99.99,-99.99,0.038,-99.99,-99.99,-99.99,-99.99,
1982,OGLE-BLG-LPV-068266,BLG194.6,22361.0,LPV,OSARG,17.848761,-29.3795,-99.99,-99.99,-99.99,-99.99,      ,14.552999999999999,20.142,55.85,-99.99,-99.99,0.051,-99.99,-99.99,-99.99,-99.99,1742.0,-99.99,-99.99,0.047,-99.99,-99.99,-99.99,-99.99,102.55,-99.99,-99.99,0.037000000000000005,-99.99,-99.99,-99.99,-99.99,
1983,OGLE-BLG-LPV-068269,BLG194.6,22374.0,LPV,OSARG,17.848767000000002,-29.38553,-99.99,-99.99,-99.99,-99.99,      ,15.37,19.875999999999998,9.8887,-99.99,-99.99,0.006,-99.99,-99.99,-99.99,-99.99,121.64,-99.99,-99.99,0.006999999999999999,-99.99,-99.99,-99.99,-99.99,47.261,-99.99,-99.99,0.005,-99.99,-99.99,-99.99,-99.99,
1984,OGLE-BLG-LPV-068275,BLG194.7,58948.0,LPV,OSARG,17.848785999999997,-29.49833,-99.99,-99.99,-99.99,-99.99,      ,15.385,-99.99,50.08,-99.99,-99.99,0.065,-99.99,-99.99,-99.99,-99.99,33.229,-99.99,-99.99,0.055,-99.99,-99.99,-99.99,-99.99,75.3,-99.99,-99.99,0.044000000000000004,-99.99,-99.99,-99.99,-99.99,
1985,OGLE-BLG-LPV-068283,BLG194.7,87572.0,LPV,SRV,17.848803,-29.448390000000003,-99.99,-99.99,-99.99,-99.99,      ,15.719000000000001,-99.99,74.24,-99.99,-99.99,0.138,-99.99,-99.99,-99.99,-99.99,184.81,-99.99,-99.99,0.11900000000000001,-99.99,-99.99,-99.99,-99.99,80.28,-99.99,-99.99,0.115,-99.99,-99.99,-99.99,-99.99,
1986,OGLE-BLG-LPV-068284,BLG194.6,73929.0,LPV,SRV,17.848803,-29.32119,-99.99,-99.99,-99.99,-99.99,      ,14.945,-99.99,165.47,-99.99,-99.99,0.542,-99.99,-99.99,-99.99,-99.99,125.9,-99.99,-99.99,0.161,-99.99,-99.99,-99.99,-99.99,79.0,-99.99,-99.99,0.077,-99.99,-99.99,-99.99,-99.99,
1987,OGLE-BLG-LPV-068289,BLG194.8,152318.0,LPV,Mira,17.848808,-29.57661,-99.99,-99.99,-99.99,-99.99,      ,14.099,-99.99,262.4,-99.99,-99.99,2.155,-99.99,-99.99,-99.99,-99.99,283.8,-99.99,-99.99,0.19399999999999998,-99.99,-99.99,-99.99,-99.99,150.99,-99.99,-99.99,0.138,-99.99,-99.99,-99.99,-99.99,
1988,OGLE-BLG-LPV-068290,BLG194.7,116408.0,LPV,OSARG,17.848808,-29.44486,-99.99,-99.99,-99.99,-99.99,      ,14.957,19.628,21.976999999999997,-99.99,-99.99,0.008,-99.99,-99.99,-99.99,-99.99,354.4,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,30.724,-99.99,-99.99,0.006999999999999999,-99.99,-99.99,-99.99,-99.99,
1989,OGLE-BLG-LPV-068291,BLG194.5,64774.0,LPV,SRV,17.848808,-29.113329999999998,-99.99,-99.99,-99.99,-99.99,      ,15.573,-99.99,146.78,-99.99,-99.99,0.474,-99.99,-99.99,-99.99,-99.99,153.42,-99.99,-99.99,0.166,-99.99,-99.99,-99.99,-99.99,167.62,-99.99,-99.99,0.12,-99.99,-99.99,-99.99,-99.99,
1990,OGLE-BLG-LPV-068299,BLG194.7,28226.0,LPV,OSARG,17.848819,-29.53458,-99.99,-99.99,-99.99,-99.99,      ,14.02,18.588,53.22,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,358.7,-99.99,-99.99,0.025,-99.99,-99.99,-99.99,-99.99,239.6,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,
1991,OGLE-BLG-LPV-068306,BLG194.6,49516.0,LPV,OSARG,17.848825,-29.349,-99.99,-99.99,-99.99,-99.99,      ,15.72,-99.99,22.072,-99.99,-99.99,0.036000000000000004,-99.99,-99.99,-99.99,-99.99,30.794,-99.99,-99.99,0.027999999999999997,-99.99,-99.99,-99.99,-99.99,41.973,-99.99,-99.99,0.024,-99.99,-99.99,-99.99,-99.99,
1992,OGLE-BLG-LPV-068308,BLG194.6,22375.0,LPV,OSARG,17.848831,-29.396,-99.99,-99.99,-99.99,-99.99,      ,15.407,-99.99,17.432000000000002,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,187.93,-99.99,-99.99,0.02,-99.99,-99.99,-99.99,-99.99,16.707,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,
1993,OGLE-BLG-LPV-068316,BLG194.7,87534.0,LPV,SRV,17.848842,-29.458920000000003,-99.99,-99.99,-99.99,-99.99,      ,15.135,-99.99,80.01,-99.99,-99.99,0.114,-99.99,-99.99,-99.99,-99.99,216.9,-99.99,-99.99,0.149,-99.99,-99.99,-99.99,-99.99,93.07,-99.99,-99.99,0.073,-99.99,-99.99,-99.99,-99.99,
1994,OGLE-BLG-LPV-068321,BLG194.8,112468.0,LPV,OSARG,17.848844,-29.60408,-99.99,-99.99,-99.99,-99.99,      ,15.204,21.084,20.61,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,27.395,-99.99,-99.99,0.027999999999999997,-99.99,-99.99,-99.99,-99.99,104.22,-99.99,-99.99,0.027999999999999997,-99.99,-99.99,-99.99,-99.99,
1995,OGLE-BLG-LPV-068335,BLG194.6,93672.0,LPV,SRV,17.848864000000003,-29.27717,-99.99,-99.99,-99.99,-99.99,      ,15.427999999999999,-99.99,180.96,-99.99,-99.99,0.366,-99.99,-99.99,-99.99,-99.99,135.63,-99.99,-99.99,0.22399999999999998,-99.99,-99.99,-99.99,-99.99,114.86,-99.99,-99.99,0.141,-99.99,-99.99,-99.99,-99.99,
1996,OGLE-BLG-LPV-068338,BLG194.6,49475.0,LPV,OSARG,17.848867000000002,-29.360440000000004,-99.99,-99.99,-99.99,-99.99,      ,14.588,19.961,41.883,-99.99,-99.99,0.045,-99.99,-99.99,-99.99,-99.99,213.7,-99.99,-99.99,0.046,-99.99,-99.99,-99.99,-99.99,201.1,-99.99,-99.99,0.027000000000000003,-99.99,-99.99,-99.99,-99.99,
1997,OGLE-BLG-LPV-068347,BLG194.5,30997.0,LPV,OSARG,17.848881,-29.1845,-99.99,-99.99,-99.99,-99.99,      ,15.833,-99.99,21.35,-99.99,-99.99,0.016,-99.99,-99.99,-99.99,-99.99,28.959,-99.99,-99.99,0.017,-99.99,-99.99,-99.99,-99.99,72.45,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,
1998,OGLE-BLG-LPV-068349,BLG194.6,22419.0,LPV,OSARG,17.848882999999997,-29.39725,-99.99,-99.99,-99.99,-99.99,      ,15.579,-99.99,24.186999999999998,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,123.89,-99.99,-99.99,0.035,-99.99,-99.99,-99.99,-99.99,19.382,-99.99,-99.99,0.026000000000000002,-99.99,-99.99,-99.99,-99.99,
1999,OGLE-BLG-LPV-068362,BLG194.5,30953.0,LPV,OSARG,17.848903,-29.202109999999998,-99.99,-99.99,-99.99,-99.99,      ,15.557,-99.99,21.872,-99.99,-99.99,0.016,-99.99,-99.99,-99.99,-99.99,332.7,-99.99,-99.99,0.02,-99.99,-99.99,-99.99,-99.99,31.304000000000002,-99.99,-99.99,0.016,-99.99,-99.99,-99.99,-99.99,
2000,OGLE-BLG-LPV-068368,BLG194.6,93931.0,LPV,SRV,17.848907999999998,-29.260640000000002,-99.99,-99.99,-99.99,-99.99,      ,17.429000000000002,-99.99,188.02,-99.99,-99.99,0.433,-99.99,-99.99,-99.99,-99.99,101.04,-99.99,-99.99,0.168,-99.99,-99.99,-99.99,-99.99,177.18,-99.99,-99.99,0.159,-99.99,-99.99,-99.99,-99.99,
2001,OGLE-BLG-LPV-068377,BLG194.6,73957.0,LPV,OSARG,17.848922,-29.295309999999997,-99.99,-99.99,-99.99,-99.99,      ,15.544,-99.99,24.737,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,348.7,-99.99,-99.99,0.04,-99.99,-99.99,-99.99,-99.99,63.97,-99.99,-99.99,0.023,-99.99,-99.99,-99.99,-99.99,
2002,OGLE-BLG-LPV-068384,BLG194.6,73930.0,LPV,OSARG,17.848936,-29.313809999999997,-99.99,-99.99,-99.99,-99.99,      ,14.839,20.947,57.82,-99.99,-99.99,0.053,-99.99,-99.99,-99.99,-99.99,347.5,-99.99,-99.99,0.078,-99.99,-99.99,-99.99,-99.99,423.0,-99.99,-99.99,0.063,-99.99,-99.99,-99.99,-99.99,
2003,OGLE-BLG-LPV-068391,BLG194.7,87575.0,LPV,OSARG,17.848942,-29.471829999999997,-99.99,-99.99,-99.99,-99.99,      ,15.589,-99.99,54.03,-99.99,-99.99,0.026000000000000002,-99.99,-99.99,-99.99,-99.99,53.14,-99.99,-99.99,0.08800000000000001,-99.99,-99.99,-99.99,-99.99,66.56,-99.99,-99.99,0.062,-99.99,-99.99,-99.99,-99.99,
2004,OGLE-BLG-LPV-068396,BLG194.7,28312.0,LPV,OSARG,17.848947,-29.55422,-99.99,-99.99,-99.99,-99.99,      ,16.218,-99.99,71.33,-99.99,-99.99,0.07200000000000001,-99.99,-99.99,-99.99,-99.99,141.66,-99.99,-99.99,0.1,-99.99,-99.99,-99.99,-99.99,116.85,-99.99,-99.99,0.07,-99.99,-99.99,-99.99,-99.99,
2005,OGLE-BLG-LPV-068409,BLG194.6,22376.0,LPV,SRV,17.848958,-29.39353,-99.99,-99.99,-99.99,-99.99,      ,14.953,-99.99,291.6,-99.99,-99.99,0.541,-99.99,-99.99,-99.99,-99.99,151.47,-99.99,-99.99,0.126,-99.99,-99.99,-99.99,-99.99,160.8,-99.99,-99.99,0.076,-99.99,-99.99,-99.99,-99.99,
2006,OGLE-BLG-LPV-068413,BLG194.7,87536.0,LPV,OSARG,17.848964000000002,-29.461440000000003,-99.99,-99.99,-99.99,-99.99,      ,14.79,19.747,19.935,-99.99,-99.99,0.008,-99.99,-99.99,-99.99,-99.99,299.0,-99.99,-99.99,0.013000000000000001,-99.99,-99.99,-99.99,-99.99,217.2,-99.99,-99.99,0.012,-99.99,-99.99,-99.99,-99.99,
2007,OGLE-BLG-LPV-068415,BLG194.8,112435.0,LPV,SRV,17.848969,-29.602940000000004,-99.99,-99.99,-99.99,-99.99,      ,13.466,17.947,60.22,-99.99,-99.99,0.115,-99.99,-99.99,-99.99,-99.99,62.08,-99.99,-99.99,0.076,-99.99,-99.99,-99.99,-99.99,716.8,-99.99,-99.99,0.040999999999999995,-99.99,-99.99,-99.99,-99.99,
2008,OGLE-BLG-LPV-068416,BLG194.7,28252.0,LPV,OSARG,17.848969,-29.543359999999996,-99.99,-99.99,-99.99,-99.99,      ,15.334000000000001,-99.99,49.217,-99.99,-99.99,0.083,-99.99,-99.99,-99.99,-99.99,338.1,-99.99,-99.99,0.10300000000000001,-99.99,-99.99,-99.99,-99.99,865.1,-99.99,-99.99,0.062,-99.99,-99.99,-99.99,-99.99,
2009,OGLE-BLG-LPV-068417,BLG194.5,48090.0,LPV,OSARG,17.848972,-29.15519,-99.99,-99.99,-99.99,-99.99,      ,15.975,-99.99,22.651,-99.99,-99.99,0.023,-99.99,-99.99,-99.99,-99.99,366.3,-99.99,-99.99,0.028999999999999998,-99.99,-99.99,-99.99,-99.99,34.714,-99.99,-99.99,0.019,-99.99,-99.99,-99.99,-99.99,
2010,OGLE-BLG-LPV-068419,BLG194.7,87537.0,LPV,SRV,17.848975,-29.453609999999998,-99.99,-99.99,-99.99,-99.99,      ,15.119000000000002,-99.99,83.73,-99.99,-99.99,0.16699999999999998,-99.99,-99.99,-99.99,-99.99,503.8,-99.99,-99.99,0.15,-99.99,-99.99,-99.99,-99.99,135.76,-99.99,-99.99,0.091,-99.99,-99.99,-99.99,-99.99,
2011,OGLE-BLG-LPV-068424,BLG194.7,116410.0,LPV,OSARG,17.848983,-29.44172,-99.99,-99.99,-99.99,-99.99,      ,14.75,19.694000000000003,15.776,-99.99,-99.99,0.017,-99.99,-99.99,-99.99,-99.99,2000.0,-99.99,-99.99,0.023,-99.99,-99.99,-99.99,-99.99,30.308000000000003,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,
2012,OGLE-BLG-LPV-068426,BLG194.8,152384.0,LPV,OSARG,17.848986,-29.591309999999996,-99.99,-99.99,-99.99,-99.99,      ,15.853,21.333000000000002,13.455,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,208.7,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,320.9,-99.99,-99.99,0.006,-99.99,-99.99,-99.99,-99.99,
